person_id,person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22272,27.0,male,71138.0,5,RENT,6400.0,12.53,0.09,5.0,604,Yes,0
5099,23.0,male,61194.0,5,RENT,5000.0,10.59,0.08,2.0,591,No,0
7079,25.0,male,73094.0,3,RENT,7000.0,15.62,0.1,4.0,687,Yes,0
38538,24.0,female,24933.0,0,RENT,3000.0,9.35,0.12,3.0,644,Yes,0
37935,43.0,female,60835.0,16,RENT,8000.0,7.54,0.13,16.0,586,Yes,0
32654,37.0,female,78923.0,14,MORTGAGE,11022.0,9.69,0.14,15.0,595,Yes,0
14638,24.0,male,133125.0,1,MORTGAGE,6000.0,8.59,0.05,3.0,616,Yes,0
36790,24.0,male,43693.0,0,RENT,8000.0,10.95,0.18,2.0,534,Yes,0
29572,42.0,male,39655.0,19,RENT,2500.0,7.49,0.06,17.0,739,No,1
34220,26.0,male,56450.0,3,RENT,11466.0,12.73,0.2,5.0,667,Yes,0
11430,23.0,male,90772.0,4,MORTGAGE,31825.0,7.9,0.35,2.0,541,Yes,0
44150,24.0,female,44370.0,0,RENT,6747.0,11.97,0.15,6.0,679,No,1
32889,24.0,male,157027.0,2,MORTGAGE,20046.0,10.62,0.13,5.0,688,Yes,0
3240,23.0,female,37232.0,0,MORTGAGE,6725.0,6.99,0.18,3.0,655,No,1
34387,26.0,male,186018.0,1,MORTGAGE,22136.0,13.38,0.12,3.0,655,Yes,0
14473,25.0,male,42784.0,1,RENT,2000.0,9.91,0.05,4.0,645,Yes,0
5480,26.0,female,73094.0,5,RENT,5000.0,10.99,0.07,2.0,663,Yes,0
7575,25.0,female,65852.0,4,MORTGAGE,7000.0,18.64,0.11,3.0,688,No,0
26072,35.0,female,115264.0,16,MORTGAGE,12000.0,14.84,0.1,9.0,653,Yes,0
5933,21.0,male,37241.0,0,RENT,5600.0,13.61,0.15,2.0,590,Yes,0
18492,34.0,male,178937.0,13,RENT,20000.0,8.9,0.11,6.0,550,Yes,0
10313,24.0,female,81101.0,1,MORTGAGE,8800.0,8.59,0.11,4.0,667,Yes,0
8252,23.0,female,68851.0,1,MORTGAGE,9800.0,11.01,0.14,2.0,615,No,0
25347,34.0,female,101849.0,8,MORTGAGE,30000.0,7.9,0.29,8.0,680,No,0
641,22.0,female,24993.0,1,MORTGAGE,16600.0,9.76,0.66,3.0,634,Yes,0
15907,21.0,female,67833.0,0,RENT,19400.0,13.49,0.29,2.0,555,No,1
22945,28.0,female,72916.0,6,MORTGAGE,13000.0,8.9,0.18,10.0,647,Yes,0
36999,34.0,male,74497.0,12,MORTGAGE,1174.0,10.63,0.02,12.0,580,No,0
44073,35.0,female,65579.0,13,MORTGAGE,6000.0,11.56,0.09,12.0,689,No,1
26649,28.0,female,41028.0,3,RENT,15000.0,11.01,0.37,6.0,641,No,1
17073,23.0,female,166609.0,1,RENT,5000.0,14.91,0.03,2.0,639,No,1
3558,26.0,female,44105.0,7,RENT,10200.0,12.69,0.23,4.0,550,Yes,0
33343,26.0,male,60634.0,6,RENT,8470.0,10.95,0.14,5.0,653,No,0
18239,31.0,male,73162.0,10,RENT,24000.0,17.43,0.33,9.0,572,No,1
36187,24.0,female,107837.0,0,MORTGAGE,15000.0,17.57,0.14,4.0,639,No,0
9921,22.0,male,60358.0,0,RENT,9000.0,14.35,0.15,4.0,586,No,0
37311,25.0,female,61096.0,3,RENT,8500.0,15.29,0.14,4.0,546,Yes,0
43236,29.0,male,49437.0,4,RENT,14817.0,9.85,0.3,7.0,644,No,1
12613,24.0,male,31276.0,0,RENT,3000.0,8.32,0.1,2.0,575,Yes,0
4597,22.0,male,50615.0,0,OWN,14400.0,11.01,0.28,4.0,685,Yes,0
14430,26.0,male,128194.0,1,MORTGAGE,10000.0,15.33,0.08,3.0,591,Yes,0
31041,44.0,male,91141.0,21,MORTGAGE,6000.0,8.9,0.07,11.0,609,Yes,0
5703,25.0,male,192928.0,2,RENT,5000.0,14.11,0.03,4.0,692,No,0
7512,23.0,male,96701.0,2,RENT,6475.0,6.99,0.07,3.0,496,No,1
43070,34.0,male,136471.0,12,MORTGAGE,19964.0,12.49,0.15,7.0,677,No,1
27664,29.0,female,46511.0,8,RENT,15500.0,12.41,0.33,6.0,647,No,1
1316,26.0,female,89843.0,0,RENT,16000.0,14.84,0.18,3.0,618,Yes,0
4023,22.0,female,73035.0,0,RENT,4000.0,7.51,0.05,3.0,650,Yes,0
35807,31.0,male,122260.0,8,MORTGAGE,5000.0,8.47,0.04,5.0,608,No,0
40284,26.0,female,123934.0,7,MORTGAGE,25000.0,10.83,0.2,3.0,700,No,0
4804,24.0,male,51384.0,0,MORTGAGE,8500.0,7.51,0.17,4.0,649,Yes,0
18508,27.0,female,15158.0,4,RENT,1000.0,14.91,0.07,8.0,680,No,1
24427,32.0,female,63318.0,13,RENT,10000.0,5.79,0.16,9.0,662,No,0
40201,26.0,female,105476.0,6,MORTGAGE,6941.0,9.14,0.07,4.0,656,Yes,0
2832,24.0,male,43196.0,2,MORTGAGE,8000.0,11.71,0.19,2.0,585,Yes,0
28052,35.0,female,45875.0,12,RENT,8000.0,10.99,0.17,7.0,612,Yes,0
28372,32.0,female,39517.0,9,RENT,3400.0,11.01,0.09,7.0,593,No,1
22569,27.0,female,145138.0,5,RENT,7200.0,7.29,0.05,10.0,605,No,0
43300,24.0,female,36839.0,2,RENT,9948.0,6.43,0.27,4.0,600,No,1
16044,22.0,male,54010.0,0,RENT,16000.0,16.35,0.3,4.0,572,No,1
38003,24.0,male,193075.0,1,MORTGAGE,35000.0,15.1,0.18,3.0,642,No,0
6139,21.0,female,28209.0,0,RENT,6000.0,12.23,0.21,4.0,696,No,0
11099,26.0,male,58656.0,3,RENT,10000.0,12.21,0.17,3.0,568,Yes,0
36930,42.0,male,61523.0,18,MORTGAGE,5000.0,9.29,0.08,16.0,691,Yes,0
23629,31.0,male,78941.0,9,MORTGAGE,30000.0,12.69,0.38,9.0,693,No,0
26722,30.0,male,132936.0,6,OWN,12000.0,13.57,0.09,7.0,653,Yes,0
14895,26.0,male,143449.0,2,MORTGAGE,15000.0,14.42,0.1,2.0,610,Yes,0
8865,25.0,female,52847.0,0,RENT,8000.0,11.01,0.15,3.0,624,Yes,0
25396,28.0,male,102482.0,6,MORTGAGE,9600.0,15.27,0.09,5.0,649,Yes,0
6411,22.0,male,40469.0,0,RENT,6000.0,11.01,0.15,4.0,596,No,1
9004,24.0,female,65908.0,6,RENT,8000.0,7.88,0.12,3.0,654,Yes,0
18542,33.0,male,76425.0,9,RENT,18400.0,9.91,0.24,7.0,685,Yes,0
41895,25.0,female,61234.0,6,OWN,10000.0,10.75,0.16,2.0,662,Yes,0
19918,27.0,female,45025.0,5,MORTGAGE,5500.0,13.57,0.12,8.0,690,Yes,0
18049,28.0,female,228801.0,7,MORTGAGE,35000.0,17.49,0.15,6.0,542,No,0
19548,29.0,female,42445.0,4,MORTGAGE,4500.0,14.42,0.11,7.0,672,No,1
11836,25.0,female,92217.0,0,MORTGAGE,3000.0,11.86,0.03,2.0,619,No,0
27958,30.0,female,67288.0,5,MORTGAGE,12000.0,10.38,0.18,10.0,637,Yes,0
2509,22.0,male,22402.0,0,RENT,3000.0,11.86,0.13,2.0,706,No,1
25239,29.0,female,92136.0,11,MORTGAGE,4400.0,16.29,0.05,10.0,608,No,1
2962,24.0,female,43094.0,0,OWN,3600.0,9.99,0.08,4.0,667,Yes,0
23638,32.0,female,46786.0,4,RENT,9000.0,15.31,0.19,7.0,706,No,1
31387,40.0,female,109192.0,14,RENT,2800.0,11.11,0.03,13.0,670,Yes,0
39685,24.0,female,109135.0,3,MORTGAGE,15000.0,8.51,0.14,4.0,684,No,0
22803,30.0,female,70446.0,3,MORTGAGE,4000.0,11.12,0.06,6.0,622,Yes,0
40010,38.0,male,97155.0,15,RENT,9500.0,7.99,0.1,11.0,611,Yes,0
42369,26.0,male,36814.0,4,RENT,10625.0,9.13,0.29,4.0,635,No,1
7839,22.0,male,51348.0,2,RENT,7000.0,12.68,0.14,2.0,584,Yes,0
22974,31.0,male,73100.0,8,MORTGAGE,7800.0,10.59,0.11,10.0,660,Yes,0
43844,49.0,female,86529.0,25,RENT,7000.0,16.71,0.08,26.0,745,No,1
10509,25.0,male,38656.0,2,RENT,10000.0,9.91,0.26,4.0,577,No,1
41029,29.0,female,173772.0,9,MORTGAGE,5193.0,17.4,0.03,7.0,578,Yes,0
42488,30.0,male,54668.0,5,RENT,14000.0,8.57,0.26,7.0,679,No,1
30700,49.0,male,87281.0,27,RENT,8000.0,7.49,0.09,17.0,630,No,0
22329,33.0,male,65579.0,11,MORTGAGE,3000.0,6.99,0.05,7.0,688,No,0
34809,32.0,male,164332.0,7,MORTGAGE,8000.0,12.02,0.05,9.0,627,No,0
41829,24.0,male,271098.0,3,MORTGAGE,7098.0,9.27,0.03,3.0,604,No,0
9102,21.0,female,56319.0,0,RENT,5200.0,17.27,0.09,4.0,653,No,1
19947,29.0,male,45465.0,6,OWN,2800.0,7.66,0.06,5.0,618,Yes,0
22639,33.0,female,47195.0,12,RENT,7500.0,13.49,0.16,5.0,703,No,0
12819,24.0,male,88357.0,0,MORTGAGE,25000.0,16.32,0.28,2.0,650,No,1
9677,26.0,male,76432.0,4,MORTGAGE,3800.0,12.04,0.05,4.0,523,Yes,0
27836,27.0,male,317610.0,5,MORTGAGE,35000.0,11.01,0.11,5.0,585,Yes,0
11367,26.0,female,89870.0,3,MORTGAGE,4475.0,9.99,0.05,4.0,635,Yes,0
12404,24.0,male,44267.0,0,RENT,12000.0,9.91,0.27,3.0,655,No,1
24552,28.0,male,72894.0,6,RENT,10000.0,6.54,0.14,6.0,629,No,0
7753,23.0,female,43253.0,0,RENT,7000.0,6.03,0.16,2.0,564,Yes,0
27879,33.0,male,13376.0,8,OWN,7200.0,6.03,0.54,8.0,715,No,1
34315,32.0,female,137722.0,9,MORTGAGE,6000.0,10.19,0.04,5.0,572,Yes,0
21155,28.0,female,88008.0,3,RENT,5000.0,8.88,0.06,7.0,677,Yes,0
27001,27.0,male,145060.0,4,MORTGAGE,18000.0,10.74,0.12,6.0,623,Yes,0
16277,24.0,male,41852.0,0,MORTGAGE,10000.0,12.18,0.24,4.0,646,Yes,0
10228,23.0,male,80133.0,1,MORTGAGE,3000.0,11.01,0.04,4.0,628,Yes,0
12557,24.0,male,100290.0,0,MORTGAGE,12500.0,11.01,0.12,3.0,588,Yes,0
1326,21.0,male,25289.0,0,RENT,1000.0,14.26,0.04,2.0,629,Yes,0
12050,22.0,male,95754.0,1,MORTGAGE,10375.0,6.62,0.11,4.0,633,No,0
10590,24.0,female,43163.0,0,RENT,10000.0,12.84,0.23,4.0,694,Yes,0
27151,33.0,male,150659.0,11,MORTGAGE,10975.0,6.99,0.07,9.0,667,Yes,0
43371,25.0,male,68124.0,0,RENT,24626.0,15.73,0.36,4.0,634,No,1
22273,29.0,female,65691.0,8,MORTGAGE,10000.0,16.89,0.15,5.0,575,Yes,0
33804,29.0,male,144907.0,9,MORTGAGE,18203.0,10.18,0.13,8.0,698,No,0
28148,29.0,male,65817.0,7,MORTGAGE,7500.0,7.49,0.11,7.0,460,No,1
37848,28.0,female,54886.0,5,MORTGAGE,6000.0,8.5,0.11,7.0,678,Yes,0
20175,27.0,female,44201.0,3,RENT,4000.0,11.01,0.09,10.0,679,Yes,0
28128,30.0,male,150894.0,9,MORTGAGE,5750.0,7.43,0.04,10.0,661,Yes,0
27154,30.0,female,64562.0,6,RENT,15000.0,10.62,0.23,8.0,647,Yes,0
20276,27.0,female,77670.0,4,RENT,4000.0,9.25,0.05,5.0,611,Yes,0
16785,25.0,male,56144.0,5,RENT,7000.0,8.49,0.12,2.0,657,Yes,0
12449,25.0,female,47896.0,1,OWN,4400.0,14.84,0.09,2.0,629,Yes,0
19289,34.0,male,51284.0,10,RENT,2500.0,10.59,0.05,6.0,604,No,0
19074,28.0,male,25146.0,1,RENT,2150.0,10.37,0.09,6.0,594,Yes,0
33266,22.0,male,54892.0,0,MORTGAGE,3200.0,6.73,0.06,4.0,657,No,0
20881,28.0,male,53654.0,6,MORTGAGE,7000.0,13.06,0.13,9.0,599,Yes,0
4167,23.0,female,22512.0,0,RENT,4500.0,7.49,0.2,4.0,692,No,1
18054,30.0,male,93531.0,12,RENT,25000.0,10.75,0.27,8.0,614,No,1
4491,26.0,male,63473.0,1,RENT,4800.0,9.99,0.08,2.0,672,Yes,0
26248,30.0,male,91144.0,8,MORTGAGE,4800.0,18.79,0.05,7.0,664,No,1
38957,23.0,male,45917.0,1,RENT,7015.0,12.84,0.15,4.0,686,Yes,0
10942,24.0,female,48669.0,0,RENT,10000.0,10.36,0.21,3.0,609,No,1
3327,26.0,female,44196.0,2,MORTGAGE,4000.0,6.76,0.09,3.0,666,No,0
16795,22.0,female,37024.0,0,RENT,5000.0,11.49,0.14,4.0,689,Yes,0
12854,24.0,female,103112.0,2,MORTGAGE,12000.0,7.51,0.12,4.0,670,No,0
14662,22.0,male,44203.0,0,RENT,15000.0,13.85,0.34,3.0,630,No,1
10122,23.0,male,79035.0,3,MORTGAGE,17600.0,12.72,0.22,3.0,685,No,0
32644,27.0,male,42871.0,4,RENT,1800.0,6.22,0.04,4.0,595,Yes,0
12832,22.0,female,102986.0,2,MORTGAGE,5000.0,12.61,0.05,2.0,656,Yes,0
30105,41.0,male,56058.0,17,MORTGAGE,7700.0,11.71,0.14,17.0,612,Yes,0
25348,33.0,female,101856.0,11,MORTGAGE,20000.0,5.99,0.2,8.0,663,Yes,0
20798,28.0,male,52872.0,4,MORTGAGE,13800.0,6.91,0.26,6.0,655,Yes,0
29974,38.0,female,45454.0,15,RENT,5000.0,9.99,0.11,11.0,720,No,0
20171,31.0,female,47578.0,9,MORTGAGE,5750.0,12.68,0.12,7.0,603,No,0
25837,31.0,female,43448.0,7,RENT,2700.0,13.49,0.06,5.0,646,Yes,0
26223,27.0,male,67816.0,8,RENT,14000.0,10.65,0.21,7.0,640,Yes,0
801,25.0,male,111834.0,1,RENT,20000.0,9.25,0.18,2.0,606,Yes,0
40136,23.0,female,85130.0,4,MORTGAGE,1618.0,11.15,0.02,4.0,688,No,0
27724,27.0,female,211281.0,4,MORTGAGE,11500.0,7.51,0.05,7.0,727,No,0
32908,23.0,female,133035.0,0,MORTGAGE,2847.0,8.35,0.02,4.0,660,No,0
33239,24.0,male,81892.0,2,RENT,10000.0,16.02,0.12,2.0,627,Yes,0
7380,24.0,female,114911.0,1,RENT,6500.0,8.49,0.06,2.0,578,Yes,0
40109,23.0,female,31792.0,2,OWN,3075.0,11.41,0.1,4.0,643,Yes,0
16537,25.0,male,72755.0,4,RENT,1200.0,7.66,0.02,3.0,574,Yes,0
12431,26.0,female,97857.0,5,MORTGAGE,5000.0,10.75,0.05,3.0,659,Yes,0
23968,28.0,female,82418.0,9,MORTGAGE,15000.0,11.01,0.18,8.0,644,No,0
9454,26.0,female,75659.0,2,MORTGAGE,10000.0,7.88,0.13,2.0,631,No,0
15646,22.0,female,108930.0,0,RENT,15000.0,11.49,0.14,4.0,673,Yes,0
9554,22.0,male,36987.0,0,RENT,8050.0,12.69,0.22,2.0,674,No,1
35107,24.0,female,105469.0,4,MORTGAGE,3942.0,6.41,0.04,3.0,591,Yes,0
13384,26.0,female,108784.0,3,OWN,9500.0,8.07,0.09,2.0,559,Yes,0
38465,26.0,female,79355.0,5,RENT,7000.0,11.17,0.09,2.0,635,Yes,0
44650,30.0,male,78181.0,8,RENT,16000.0,15.57,0.2,5.0,586,No,1
5002,22.0,male,53962.0,0,RENT,5000.0,8.9,0.09,3.0,699,No,0
32393,58.0,female,55708.0,38,MORTGAGE,6000.0,12.99,0.11,25.0,677,No,0
6245,24.0,male,36931.0,0,RENT,6000.0,12.42,0.16,2.0,578,Yes,0
2028,21.0,female,18915.0,0,RENT,2200.0,11.01,0.12,4.0,632,Yes,0
25523,30.0,male,92239.0,6,RENT,12000.0,10.99,0.13,10.0,622,Yes,0
21509,27.0,female,32360.0,5,RENT,6000.0,7.14,0.19,5.0,610,Yes,0
11876,24.0,female,93607.0,4,MORTGAGE,3850.0,11.11,0.04,2.0,546,Yes,0
42102,27.0,female,107051.0,2,MORTGAGE,24000.0,11.21,0.22,5.0,611,Yes,0
16578,23.0,male,169156.0,0,RENT,9000.0,7.14,0.05,2.0,642,Yes,0
22805,29.0,female,29711.0,9,RENT,7750.0,13.85,0.26,8.0,646,No,1
3301,22.0,male,38286.0,0,RENT,3600.0,12.69,0.09,3.0,525,Yes,0
16680,22.0,male,91015.0,2,MORTGAGE,9000.0,6.99,0.1,3.0,616,Yes,0
20870,29.0,male,75558.0,4,RENT,9000.0,11.01,0.12,9.0,660,Yes,0
22389,27.0,male,67188.0,4,MORTGAGE,9000.0,7.51,0.13,8.0,684,Yes,0
6659,26.0,female,59304.0,0,RENT,6000.0,14.59,0.1,3.0,663,No,1
36098,24.0,female,58724.0,0,RENT,7200.0,11.91,0.12,4.0,635,Yes,0
19369,28.0,female,39745.0,7,MORTGAGE,5000.0,7.14,0.13,7.0,601,No,0
12591,23.0,female,100841.0,2,MORTGAGE,3500.0,12.61,0.03,2.0,618,Yes,0
266,25.0,male,216874.0,1,OWN,20000.0,14.26,0.09,4.0,657,Yes,0
27440,28.0,female,168591.0,6,MORTGAGE,25000.0,15.95,0.15,10.0,698,Yes,0
11875,23.0,male,113719.0,1,RENT,10000.0,9.45,0.09,3.0,530,Yes,0
22538,31.0,female,90250.0,10,RENT,7200.0,11.01,0.08,9.0,675,Yes,0
36799,24.0,female,54894.0,0,RENT,3593.0,7.5,0.07,3.0,652,Yes,0
44248,24.0,female,24498.0,0,RENT,5000.0,13.0,0.2,3.0,643,No,1
9271,23.0,male,30724.0,1,RENT,5000.0,10.99,0.16,4.0,523,Yes,0
35861,22.0,female,62080.0,0,RENT,7500.0,13.22,0.12,3.0,636,No,0
37257,25.0,male,67426.0,1,MORTGAGE,3000.0,11.14,0.04,7.0,610,Yes,0
20234,30.0,female,48595.0,9,MORTGAGE,3000.0,10.38,0.06,10.0,615,Yes,0
22638,30.0,male,46657.0,7,RENT,7500.0,9.76,0.16,6.0,666,Yes,0
44321,33.0,female,88709.0,10,RENT,11687.0,15.76,0.13,9.0,695,No,1
4378,23.0,male,32714.0,2,RENT,4800.0,11.01,0.15,4.0,552,Yes,0
11434,23.0,female,66168.0,1,RENT,10000.0,13.67,0.15,3.0,670,No,1
6160,24.0,female,51544.0,1,MORTGAGE,18250.0,16.82,0.35,4.0,602,No,1
27897,32.0,male,8000.0,9,RENT,1200.0,12.73,0.15,9.0,580,No,1
5389,25.0,male,55189.0,3,MORTGAGE,3000.0,6.92,0.05,3.0,705,No,0
33929,25.0,female,94903.0,2,RENT,10000.0,5.79,0.11,3.0,543,No,0
5196,21.0,female,54146.0,0,MORTGAGE,7200.0,11.89,0.13,4.0,661,Yes,0
7351,25.0,female,63889.0,5,MORTGAGE,7000.0,5.79,0.11,4.0,660,No,0
31228,40.0,male,98347.0,19,MORTGAGE,24000.0,9.25,0.24,15.0,610,No,0
26085,30.0,male,41725.0,10,RENT,13600.0,13.57,0.33,9.0,601,No,1
24118,30.0,female,85162.0,7,MORTGAGE,10000.0,16.89,0.12,5.0,621,Yes,0
31141,42.0,male,80521.0,16,RENT,11200.0,5.79,0.14,12.0,652,No,0
31964,41.0,male,42793.0,19,MORTGAGE,1500.0,13.06,0.04,13.0,675,No,0
14051,26.0,male,120871.0,5,OWN,10000.0,10.59,0.08,2.0,699,No,0
36199,34.0,male,58561.0,10,MORTGAGE,5000.0,11.3,0.09,10.0,607,No,0
41868,25.0,female,55032.0,3,MORTGAGE,17005.0,11.87,0.31,2.0,686,No,0
19506,30.0,male,63080.0,11,RENT,12000.0,7.91,0.19,9.0,692,No,0
17191,24.0,male,28206.0,2,RENT,7000.0,10.62,0.25,2.0,522,No,1
42467,28.0,male,46761.0,7,RENT,15421.0,12.97,0.33,5.0,703,No,1
25133,32.0,male,97242.0,10,OWN,10000.0,11.14,0.1,9.0,688,Yes,0
11027,24.0,male,86007.0,0,MORTGAGE,20000.0,11.36,0.23,2.0,567,No,0
29514,38.0,male,270988.0,14,RENT,15000.0,15.62,0.06,17.0,571,Yes,0
421,23.0,male,71875.0,1,RENT,24000.0,19.69,0.33,2.0,585,No,1
39870,31.0,male,145365.0,8,MORTGAGE,20000.0,12.48,0.14,8.0,680,Yes,0
8385,23.0,female,69814.0,0,MORTGAGE,10000.0,8.59,0.14,2.0,642,No,0
16677,24.0,female,114791.0,0,MORTGAGE,15000.0,12.69,0.13,3.0,642,Yes,0
22365,31.0,female,47882.0,10,RENT,7000.0,11.01,0.15,9.0,661,No,0
15480,24.0,male,154488.0,0,MORTGAGE,18000.0,17.27,0.12,2.0,691,No,1
17349,21.0,female,85890.0,0,MORTGAGE,10000.0,15.28,0.12,3.0,666,No,1
40142,25.0,male,145115.0,4,MORTGAGE,8454.0,6.17,0.06,5.0,695,Yes,0
315,24.0,male,100758.0,0,RENT,25000.0,11.01,0.25,2.0,635,No,1
28580,29.0,female,73132.0,4,MORTGAGE,5600.0,12.42,0.08,10.0,676,Yes,0
41739,25.0,female,45473.0,4,MORTGAGE,8400.0,10.72,0.18,4.0,686,No,0
11338,24.0,male,62103.0,0,RENT,10000.0,17.19,0.16,2.0,630,No,1
14496,26.0,female,44224.0,6,RENT,2000.0,16.49,0.05,3.0,697,Yes,0
19124,34.0,female,22593.0,14,RENT,2400.0,14.79,0.11,10.0,653,No,0
21291,30.0,male,31109.0,6,RENT,5475.0,12.68,0.18,6.0,574,No,0
38384,24.0,male,65775.0,1,MORTGAGE,8502.0,10.82,0.13,4.0,627,Yes,0
14704,24.0,male,135469.0,2,MORTGAGE,20000.0,6.91,0.15,4.0,639,Yes,0
25100,31.0,female,96905.0,5,OWN,12000.0,5.79,0.12,10.0,593,No,0
36684,23.0,female,203531.0,0,MORTGAGE,14073.0,11.05,0.07,4.0,544,Yes,0
1744,25.0,male,51671.0,5,RENT,1925.0,6.17,0.04,4.0,642,No,0
31921,42.0,female,47899.0,21,RENT,19750.0,10.65,0.41,14.0,674,No,1
43576,27.0,female,158393.0,7,MORTGAGE,12645.0,15.15,0.08,7.0,552,No,1
6169,22.0,female,29932.0,3,RENT,6000.0,12.18,0.2,3.0,597,No,1
22080,35.0,female,150963.0,13,RENT,7000.0,13.06,0.05,5.0,594,Yes,0
10888,24.0,male,55257.0,0,RENT,10000.0,6.54,0.18,3.0,613,Yes,0
16906,22.0,female,61281.0,0,RENT,11000.0,11.01,0.18,3.0,664,No,0
36674,28.0,female,78951.0,4,MORTGAGE,7000.0,11.44,0.09,9.0,616,Yes,0
921,26.0,male,61142.0,1,RENT,18950.0,11.01,0.31,3.0,632,No,1
43162,24.0,female,41770.0,5,RENT,10000.0,10.08,0.24,2.0,596,No,1
39503,23.0,male,44359.0,1,RENT,6500.0,9.99,0.15,3.0,640,No,0
19421,27.0,male,46602.0,0,RENT,3000.0,7.49,0.06,8.0,649,Yes,0
35633,36.0,female,44236.0,11,RENT,2500.0,9.76,0.06,13.0,641,Yes,0
41144,23.0,male,72157.0,1,MORTGAGE,7412.0,6.97,0.1,3.0,616,Yes,0
32802,27.0,female,90201.0,5,RENT,15000.0,11.57,0.17,5.0,531,Yes,0
42380,22.0,female,9364.0,0,RENT,2485.0,12.94,0.27,4.0,631,No,1
19368,32.0,female,22514.0,10,RENT,3000.0,6.03,0.13,7.0,674,No,1
12635,23.0,female,34631.0,1,RENT,3000.0,10.25,0.09,4.0,634,No,0
18947,32.0,female,31043.0,7,RENT,2000.0,13.16,0.06,8.0,596,No,1
43254,23.0,male,18234.0,0,RENT,7976.0,10.69,0.44,4.0,649,No,1
37364,24.0,female,82837.0,4,MORTGAGE,4172.0,5.56,0.05,4.0,618,Yes,0
37691,41.0,female,74533.0,20,RENT,8513.0,10.8,0.11,14.0,564,Yes,0
5195,24.0,male,102854.0,0,RENT,9000.0,13.92,0.09,4.0,591,Yes,0
21177,33.0,female,99258.0,10,RENT,5000.0,7.51,0.05,8.0,594,Yes,0
26767,28.0,female,121251.0,6,MORTGAGE,25000.0,11.01,0.21,6.0,569,No,1
39828,29.0,male,58358.0,7,MORTGAGE,17338.0,13.53,0.3,5.0,630,Yes,0
23873,28.0,male,74057.0,6,MORTGAGE,14000.0,15.62,0.19,10.0,611,No,1
38113,22.0,male,27047.0,0,MORTGAGE,1259.0,7.46,0.05,2.0,596,Yes,0
2288,22.0,male,38556.0,0,MORTGAGE,2000.0,7.29,0.05,3.0,654,No,0
20090,34.0,male,46682.0,13,MORTGAGE,14500.0,12.84,0.31,6.0,524,Yes,0
7048,23.0,female,62259.0,0,MORTGAGE,16000.0,13.11,0.26,3.0,658,Yes,0
38650,22.0,male,58481.0,0,RENT,7239.0,11.97,0.12,4.0,609,No,0
30866,37.0,male,37207.0,14,RENT,10000.0,9.25,0.27,16.0,675,No,1
40802,29.0,male,103438.0,4,RENT,6000.0,9.28,0.06,8.0,644,No,0
14887,22.0,male,143196.0,0,MORTGAGE,15000.0,13.35,0.1,2.0,631,No,0
3299,23.0,male,37169.0,1,RENT,3600.0,9.7,0.1,3.0,693,Yes,0
22198,27.0,female,57447.0,4,MORTGAGE,25000.0,14.96,0.44,9.0,662,No,1
9696,24.0,male,90735.0,1,RENT,8400.0,12.69,0.09,4.0,701,Yes,0
41344,26.0,female,61083.0,4,RENT,2800.0,10.15,0.05,3.0,675,Yes,0
36326,28.0,male,163419.0,2,RENT,25000.0,11.39,0.15,6.0,716,No,0
39302,25.0,female,111434.0,3,MORTGAGE,25000.0,12.7,0.22,4.0,653,Yes,0
3105,26.0,male,17602.0,2,RENT,3450.0,12.69,0.2,3.0,691,No,1
30205,45.0,female,44269.0,21,RENT,6000.0,11.01,0.14,12.0,616,Yes,0
2533,24.0,female,27248.0,3,RENT,3000.0,10.33,0.11,2.0,589,Yes,0
6477,22.0,male,51478.0,2,RENT,6000.0,11.01,0.12,3.0,669,Yes,0
478,22.0,male,52984.0,0,RENT,23000.0,11.01,0.43,3.0,621,No,1
4168,24.0,female,49240.0,3,MORTGAGE,15000.0,7.49,0.3,2.0,608,No,0
29269,36.0,male,121677.0,13,RENT,24000.0,11.99,0.2,11.0,638,Yes,0
42093,30.0,female,80104.0,9,MORTGAGE,3527.0,12.32,0.04,8.0,548,Yes,0
18364,28.0,male,67916.0,5,RENT,20000.0,18.25,0.29,6.0,654,No,1
36939,28.0,male,162962.0,6,MORTGAGE,5647.0,7.26,0.03,5.0,649,Yes,0
5396,24.0,female,55067.0,1,MORTGAGE,15000.0,13.06,0.27,3.0,555,No,0
33004,24.0,female,37218.0,3,RENT,6000.0,11.62,0.16,2.0,694,No,0
6507,26.0,male,54776.0,6,RENT,6000.0,7.49,0.11,2.0,672,Yes,0
34303,22.0,female,66919.0,0,RENT,6000.0,14.27,0.09,3.0,500,Yes,0
30721,46.0,male,162912.0,21,RENT,8000.0,11.01,0.05,14.0,652,Yes,0
39610,23.0,male,103741.0,0,MORTGAGE,12000.0,10.54,0.12,4.0,627,Yes,0
12281,26.0,male,96820.0,5,MORTGAGE,4900.0,6.76,0.05,3.0,699,Yes,0
30377,46.0,male,64475.0,21,MORTGAGE,2800.0,6.76,0.04,14.0,700,No,0
22529,27.0,female,60036.0,5,MORTGAGE,7500.0,16.32,0.12,7.0,697,No,1
34258,22.0,male,48884.0,4,RENT,7000.0,11.35,0.14,4.0,498,Yes,0
30054,36.0,male,64655.0,13,RENT,5000.0,10.74,0.08,12.0,694,Yes,0
27814,28.0,female,73137.0,6,RENT,19200.0,7.88,0.26,8.0,571,No,1
